2016-12-14 23:59:59,b'@lluanafortunato n\xc3\xa3o dou conta de voc\xc3\xaa Luana \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82'
2016-12-14 23:59:59,b'@owmth seria maravilhoso'
2016-12-14 23:59:59,b'Ai \xc3\xa9 s\xc3\xb3 chegar os secret\xc3\xa1rios desses partidos de merda que acabou com a paci\xc3\xaancia de todo mundo...'
2016-12-14 23:59:59,"b'S\xc3\xb3 em pensar que o assunto "" Lauren fuma maconha"" vai render at\xc3\xa9 Deus sabe quando....... https://t.co/WZCOBI33gd'"
2016-12-14 23:59:59,b'RT @sashaparrker: mais um sinal que fomos feitas uma para a outra https://t.co/wwWEnOM0xf'
2016-12-14 23:59:59,b'Minhas m\xc3\xa3os est\xc3\xa3o tremendo pra marcar https://t.co/465W4bxqi4'
2016-12-14 23:59:59,"b'ela \xc3\xa9 um mist\xc3\xa9rio, e eu quase nunca sei se ela vai querer de novo'"
2016-12-14 23:59:59,b'quelindoes'
2016-12-14 23:59:59,b'Eitaaaaaaa! @sosprj https://t.co/XIjK9xuI7K'
2016-12-14 23:59:59,b'Morro na d\xc3\xbavida https://t.co/TkXei9HpW7'
2016-12-14 23:59:59,b'@whomathh que lindo \xf0\x9f\x98\x8d'
2016-12-14 23:59:59,b'@brunofariaas_ aprendi com voc\xc3\xaa'
